SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
RAYALSEEMA,1955,15.20,1.00,4.80,13.80,135.60,42.50,107.30,183.20,118.80,98.90,62.30,33.00,816.40,16.20,154.30,451.70,194.10
RAYALSEEMA,1956,3.60,0.10,0.00,56.20,59.40,90.60,144.00,72.30,168.60,220.30,79.70,36.00,931.00,3.70,115.60,475.60,336.00
RAYALSEEMA,1957,1.00,0.40,11.00,11.40,41.20,119.20,77.00,89.20,73.20,79.10,69.10,0.00,571.70,1.40,63.70,358.50,148.20
RAYALSEEMA,1958,2.60,6.20,4.40,30.80,44.10,31.10,65.60,219.20,93.50,202.70,88.20,19.80,808.40,8.80,79.30,409.50,310.70
RAYALSEEMA,1959,0.20,5.20,0.00,19.00,39.40,102.70,89.10,92.80,132.90,77.50,61.60,15.30,635.80,5.40,58.40,417.50,154.40
RAYALSEEMA,1960,0.50,0.00,5.00,6.60,41.50,55.50,89.90,27.10,224.00,59.80,227.10,7.20,744.00,0.50,53.10,396.50,294.00
RAYALSEEMA,1961,2.40,7.90,0.50,3.00,41.40,96.20,112.50,124.70,54.30,141.50,62.80,4.20,651.50,10.40,44.90,387.70,208.50
RAYALSEEMA,1962,1.90,4.00,5.40,44.80,77.50,54.20,40.40,117.10,140.70,231.40,34.40,64.40,816.30,5.90,127.70,352.50,330.30
RAYALSEEMA,1963,7.10,0.30,10.10,38.10,26.40,77.60,82.60,148.20,95.90,159.70,33.00,30.00,709.10,7.40,74.60,404.40,222.70
RAYALSEEMA,1964,0.00,0.00,0.00,2.00,12.00,56.60,213.40,89.40,225.20,51.00,128.40,13.60,791.60,0.00,13.90,584.50,193.10
RAYALSEEMA,1965,0.60,0.60,5.50,40.20,15.60,47.20,78.60,168.80,109.40,13.20,62.20,54.30,595.90,1.20,61.20,403.90,129.70
RAYALSEEMA,1966,6.10,0.20,0.00,9.70,45.20,94.50,96.70,129.10,143.90,94.20,247.90,36.60,904.10,6.30,54.90,464.20,378.70
RAYALSEEMA,1967,16.80,0.00,34.70,7.30,51.50,62.70,127.30,48.90,140.90,100.30,43.20,104.20,737.60,16.80,93.40,379.90,247.60
RAYALSEEMA,1968,0.10,2.60,10.80,38.10,21.20,45.20,77.90,13.60,150.40,113.70,83.60,66.80,623.90,2.60,70.10,287.00,264.20
RAYALSEEMA,1969,0.00,0.00,0.90,5.00,55.30,61.20,118.10,126.60,49.30,258.10,109.00,58.80,842.40,0.00,61.20,355.30,425.90
RAYALSEEMA,1970,0.10,14.20,2.90,12.30,76.70,57.70,107.50,201.30,131.20,107.90,64.10,0.50,776.40,14.30,91.90,497.60,172.60
RAYALSEEMA,1971,3.60,4.80,20.00,27.70,52.10,35.30,60.50,98.50,90.70,163.40,40.80,23.80,621.10,8.30,99.80,285.00,227.90
RAYALSEEMA,1972,3.20,0.70,0.00,13.80,89.20,110.80,30.80,27.40,131.50,218.10,108.30,92.30,826.00,3.90,103.00,300.40,418.70
RAYALSEEMA,1973,0.00,0.00,0.10,1.50,30.20,51.10,80.40,150.20,141.90,164.10,34.20,35.70,689.50,0.00,31.80,423.60,234.00
RAYALSEEMA,1974,0.00,0.00,0.00,7.80,61.70,67.30,94.50,68.50,204.90,194.10,29.50,0.00,728.50,0.00,69.60,435.30,223.60
RAYALSEEMA,1975,0.80,0.10,4.90,3.80,46.80,46.00,176.90,133.70,156.70,345.50,121.00,5.30,1041.60,0.90,55.50,513.40,471.80
RAYALSEEMA,1976,0.90,0.00,0.00,11.70,14.60,70.40,134.70,189.30,50.10,137.90,203.80,3.60,817.00,0.90,26.30,444.50,345.30
RAYALSEEMA,1977,0.40,0.40,2.20,22.50,70.40,98.60,87.40,140.20,51.30,217.00,175.10,1.00,866.60,0.80,95.20,377.40,393.20
RAYALSEEMA,1978,1.60,7.40,0.50,30.60,33.00,61.70,130.00,93.30,196.20,80.00,143.40,91.40,869.30,9.10,64.10,481.30,314.80
RAYALSEEMA,1979,3.20,19.40,0.00,7.00,96.60,49.70,72.20,79.70,155.30,61.50,256.60,12.30,813.40,22.60,103.60,356.80,330.40
RAYALSEEMA,1980,0.00,0.00,1.50,6.60,29.50,58.30,79.50,110.50,62.90,38.60,158.70,27.50,573.70,0.00,37.70,311.10,224.80
