SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST UTTAR PRADESH,2006,0.00,0.00,10.70,7.80,27.10,107.40,269.10,146.70,51.50,9.10,1.20,1.50,632.10,0.00,45.60,574.80,11.80
EAST UTTAR PRADESH,2007,0.10,46.60,25.80,3.20,28.30,64.50,265.20,180.40,111.50,14.60,0.00,1.10,741.20,46.70,57.20,621.60,15.70
EAST UTTAR PRADESH,2008,3.10,2.40,0.20,3.00,16.10,223.70,341.60,239.60,112.70,10.30,0.60,0.00,953.40,5.50,19.30,917.60,10.90
EAST UTTAR PRADESH,2009,0.00,1.10,0.80,0.60,22.80,29.90,149.40,177.00,139.60,80.90,4.90,3.00,610.20,1.10,24.20,496.00,88.90
EAST UTTAR PRADESH,2010,2.20,10.00,0.00,0.00,14.70,23.90,220.80,215.90,184.50,15.50,4.50,0.10,692.20,12.20,14.70,645.20,20.10
EAST UTTAR PRADESH,2011,1.00,2.70,1.60,2.90,32.20,163.80,197.90,232.10,146.40,0.60,0.00,0.00,781.20,3.70,36.70,740.20,0.60
EAST UTTAR PRADESH,2012,20.30,1.20,3.40,2.80,0.20,18.50,234.20,156.00,164.40,0.70,0.30,0.70,602.70,21.50,6.40,573.10,1.80
EAST UTTAR PRADESH,2013,6.10,59.60,2.70,8.70,1.10,309.70,230.00,246.10,78.20,97.40,0.50,1.10,1041.40,65.80,12.60,864.00,99.00
EAST UTTAR PRADESH,2014,47.40,25.80,15.40,1.70,10.70,47.80,224.50,138.10,106.70,74.70,0.00,8.40,701.20,73.30,27.70,517.10,83.10
EAST UTTAR PRADESH,2015,30.00,4.10,48.20,23.20,8.60,95.30,179.00,175.80,21.90,11.80,0.50,4.90,603.30,34.10,80.00,472.00,17.20
