SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST MADHYA PRADESH,1995,24.10,8.90,47.00,3.20,2.10,81.00,361.90,355.30,128.70,5.20,2.10,12.80,1032.30,33.10,52.30,926.90,20.10
EAST MADHYA PRADESH,1996,39.10,15.90,3.50,1.90,0.90,67.20,312.40,369.50,129.00,47.30,0.00,0.00,986.60,55.00,6.20,878.10,47.30
EAST MADHYA PRADESH,1997,4.00,0.00,0.60,7.40,3.30,95.10,449.10,358.90,198.00,61.60,76.40,102.60,1357.10,4.00,11.30,1101.10,240.60
EAST MADHYA PRADESH,1998,29.70,5.70,24.10,5.20,2.90,84.40,297.20,323.30,187.10,20.40,33.40,0.00,1013.40,35.40,32.20,892.10,53.80
EAST MADHYA PRADESH,1999,1.50,21.20,0.00,0.00,4.80,122.50,336.30,355.90,522.70,79.00,0.00,0.00,1443.90,22.70,4.80,1337.40,79.00
EAST MADHYA PRADESH,2000,0.10,0.00,0.10,0.10,7.40,167.50,377.70,208.20,111.40,1.80,0.00,0.00,874.20,0.10,7.50,864.90,1.80
EAST MADHYA PRADESH,2001,2.30,0.80,2.40,23.00,12.40,255.50,468.40,243.90,50.40,110.00,1.00,0.00,1170.10,3.10,37.70,1018.20,111.00
EAST MADHYA PRADESH,2002,1.80,29.60,1.20,0.20,5.20,93.50,84.70,491.80,192.10,43.10,5.60,1.20,950.20,31.50,6.60,862.20,49.90
EAST MADHYA PRADESH,2003,0.70,59.60,2.20,1.00,0.40,119.90,366.80,370.20,493.30,20.50,0.50,2.90,1438.10,60.30,3.70,1350.20,23.80
EAST MADHYA PRADESH,2004,19.80,0.40,0.00,1.70,3.90,208.10,203.10,369.10,119.90,25.20,4.10,0.00,955.30,20.20,5.70,900.20,29.30
EAST MADHYA PRADESH,2005,35.20,10.60,27.40,3.40,41.70,163.90,597.20,256.60,198.40,27.60,0.00,4.40,1366.40,45.80,72.50,1216.10,32.00
EAST MADHYA PRADESH,2006,0.00,0.00,50.30,14.20,18.00,56.30,373.80,328.30,74.10,13.00,12.30,3.00,943.40,0.00,82.50,832.60,28.40
EAST MADHYA PRADESH,2007,7.00,26.30,8.60,2.90,6.20,74.80,207.80,162.60,130.10,3.10,22.80,1.50,653.80,33.30,17.70,575.30,27.50
EAST MADHYA PRADESH,2008,1.40,4.10,8.90,2.50,5.30,307.60,268.20,270.20,116.10,15.50,3.00,0.40,1003.20,5.50,16.70,962.20,18.90
EAST MADHYA PRADESH,2009,14.80,1.00,1.80,2.70,3.70,35.30,317.60,191.30,208.70,68.90,79.20,19.00,943.90,15.70,8.20,752.80,167.10
EAST MADHYA PRADESH,2010,2.90,10.40,0.10,0.70,1.70,58.40,363.30,271.90,213.40,23.60,10.90,3.30,960.40,13.20,2.40,907.00,37.80
EAST MADHYA PRADESH,2011,0.60,1.90,0.30,7.10,4.70,332.50,323.60,326.90,276.50,1.10,0.00,0.00,1275.20,2.50,12.10,1259.40,1.10
EAST MADHYA PRADESH,2012,39.40,0.70,0.60,1.10,1.20,67.80,398.90,351.70,172.60,12.70,3.80,2.70,1053.10,40.00,2.90,990.90,19.20
EAST MADHYA PRADESH,2013,2.00,43.40,14.10,9.50,0.30,311.90,456.20,480.80,78.00,124.20,0.50,1.00,1521.90,45.40,23.90,1326.90,125.70
EAST MADHYA PRADESH,2014,32.10,49.70,17.80,5.10,2.50,91.80,283.40,231.80,139.60,56.40,1.90,12.90,924.90,81.80,25.30,746.60,71.20
EAST MADHYA PRADESH,2015,37.30,11.00,73.40,25.80,6.30,139.20,262.20,272.10,71.60,38.20,1.20,0.90,939.20,48.30,105.50,745.10,40.30
